evolution_id,pokemon_id,stage,name,text,image,from_pokemon,form_name
0335_0_0,0335,不进化,猫鼬斩,,335Zangoose_Dream.png,,
0336_0_0,0336,不进化,饭匙蛇,,336Seviper_Dream.png,,
0337_0_0,0337,不进化,月石,,337Lunatone_Dream.png,,
0338_0_0,0338,不进化,太阳岩,,338Solrock_Dream.png,,
0339_0_0,0339,未进化,泥泥鳅,,339Barboach_Dream.png,,
0339_0_1,0339,1阶进化,鲶鱼王,等级30以上,340Whiscash_Dream.png,泥泥鳅,
0340_0_0,0340,未进化,泥泥鳅,,339Barboach_Dream.png,,
0340_0_1,0340,1阶进化,鲶鱼王,等级30以上,340Whiscash_Dream.png,泥泥鳅,
0341_0_0,0341,未进化,龙虾小兵,,341Corphish_Dream.png,,
0341_0_1,0341,1阶进化,铁螯龙虾,等级30以上,342Crawdaunt_Dream.png,龙虾小兵,
0342_0_0,0342,未进化,龙虾小兵,,341Corphish_Dream.png,,
0342_0_1,0342,1阶进化,铁螯龙虾,等级30以上,342Crawdaunt_Dream.png,龙虾小兵,
0343_0_0,0343,未进化,天秤偶,,343Baltoy_Dream.png,,
0343_0_1,0343,1阶进化,念力土偶,等级36以上,344Claydol_Dream.png,天秤偶,
0344_0_0,0344,未进化,天秤偶,,343Baltoy_Dream.png,,
0344_0_1,0344,1阶进化,念力土偶,等级36以上,344Claydol_Dream.png,天秤偶,
0345_0_0,0345,未进化,触手百合,,345Lileep_Dream.png,,
0345_0_1,0345,1阶进化,摇篮百合,等级40以上,346Cradily_Dream.png,触手百合,
0346_0_0,0346,未进化,触手百合,,345Lileep_Dream.png,,
0346_0_1,0346,1阶进化,摇篮百合,等级40以上,346Cradily_Dream.png,触手百合,
0347_0_0,0347,未进化,太古羽虫,,347Anorith_Dream.png,,
0347_0_1,0347,1阶进化,太古盔甲,等级40以上,348Armaldo_Dream.png,太古羽虫,
0348_0_0,0348,未进化,太古羽虫,,347Anorith_Dream.png,,
0348_0_1,0348,1阶进化,太古盔甲,等级40以上,348Armaldo_Dream.png,太古羽虫,
0349_0_0,0349,未进化,丑丑鱼,,349Feebas_Dream.png,,
0349_0_1,0349,1阶进化,美纳斯,美丽度达到170以上提升等级,350Milotic_Dream.png,丑丑鱼,
0350_0_0,0350,未进化,丑丑鱼,,349Feebas_Dream.png,,
0350_0_1,0350,1阶进化,美纳斯,美丽度达到170以上提升等级,350Milotic_Dream.png,丑丑鱼,
0351_0_0,0351,不进化,飘浮泡泡,,351Castform_Dream.png,,
0352_0_0,0352,不进化,变隐龙,,352Kecleon_Dream.png,,
0353_0_0,0353,未进化,怨影娃娃,,353Shuppet_Dream.png,,
0353_0_1,0353,1阶进化,诅咒娃娃,等级37以上,354Banette_Dream.png,怨影娃娃,
0354_0_0,0354,未进化,怨影娃娃,,353Shuppet_Dream.png,,
0354_0_1,0354,1阶进化,诅咒娃娃,等级37以上,354Banette_Dream.png,怨影娃娃,
0355_0_0,0355,未进化,夜巡灵,,355Duskull_Dream.png,,
0355_0_1,0355,1阶进化,彷徨夜灵,等级37以上,356Dusclops_Dream.png,夜巡灵,
0355_0_2,0355,2阶进化,黑夜魔灵,携带灵界之布连接交换,477Dusknoir_Dream.png,彷徨夜灵,
0356_0_0,0356,未进化,夜巡灵,,355Duskull_Dream.png,,
0356_0_1,0356,1阶进化,彷徨夜灵,等级37以上,356Dusclops_Dream.png,夜巡灵,
0356_0_2,0356,2阶进化,黑夜魔灵,携带灵界之布连接交换,477Dusknoir_Dream.png,彷徨夜灵,
0357_0_0,0357,不进化,热带龙,,357Tropius_Dream.png,,
0358_0_0,0358,幼年,铃铛响,,433Chingling_Dream.png,,
0358_0_1,0358,1阶进化,风铃铃,亲密度*220以上或友好度*158以上提升等级（夜晚）,358Chimecho_Dream.png,铃铛响,
0359_0_0,0359,不进化,阿勃梭鲁,,359Absol_Dream.png,,
0360_0_0,0360,幼年,小果然,,360Wynaut_Dream.png,,
0360_0_1,0360,1阶进化,果然翁,等级15以上,202Wobbuffet_Dream.png,小果然,
0361_0_0,0361,未进化,雪童子,,361Snorunt_Dream.png,,
0361_0_1,0361,1阶进化,冰鬼护,等级42以上,362Glalie_Dream.png,雪童子,
0361_0_2,0361,1阶进化,雪妖女,使用觉醒之石（雌性）,478Froslass_Dream.png,雪童子,
0362_0_0,0362,未进化,雪童子,,361Snorunt_Dream.png,,
0362_0_1,0362,1阶进化,冰鬼护,等级42以上,362Glalie_Dream.png,雪童子,
0363_0_0,0363,未进化,海豹球,,363Spheal_Dream.png,,
0363_0_1,0363,1阶进化,海魔狮,等级32以上,364Sealeo_Dream.png,海豹球,
0363_0_2,0363,2阶进化,帝牙海狮,等级44以上,365Walrein_Dream.png,海魔狮,
0364_0_0,0364,未进化,海豹球,,363Spheal_Dream.png,,
0364_0_1,0364,1阶进化,海魔狮,等级32以上,364Sealeo_Dream.png,海豹球,
0364_0_2,0364,2阶进化,帝牙海狮,等级44以上,365Walrein_Dream.png,海魔狮,
0365_0_0,0365,未进化,海豹球,,363Spheal_Dream.png,,
0365_0_1,0365,1阶进化,海魔狮,等级32以上,364Sealeo_Dream.png,海豹球,
0365_0_2,0365,2阶进化,帝牙海狮,等级44以上,365Walrein_Dream.png,海魔狮,
0366_0_0,0366,未进化,珍珠贝,,366Clamperl_Dream.png,,
0366_0_1,0366,1阶进化,猎斑鱼,携带深海之牙连接交换,367Huntail_Dream.png,珍珠贝,
0366_0_2,0366,1阶进化,樱花鱼,携带深海鳞片连接交换,368Gorebyss_Dream.png,珍珠贝,
0367_0_0,0367,未进化,珍珠贝,,366Clamperl_Dream.png,,
0367_0_1,0367,1阶进化,猎斑鱼,携带深海之牙连接交换,367Huntail_Dream.png,珍珠贝,
0368_0_0,0368,未进化,珍珠贝,,366Clamperl_Dream.png,,
0368_0_1,0368,1阶进化,樱花鱼,携带深海鳞片连接交换,368Gorebyss_Dream.png,珍珠贝,
0369_0_0,0369,不进化,古空棘鱼,,369Relicanth_Dream.png,,
0370_0_0,0370,不进化,爱心鱼,,370Luvdisc_Dream.png,,
0371_0_0,0371,未进化,宝贝龙,,371Bagon_Dream.png,,
0371_0_1,0371,1阶进化,甲壳龙,等级30以上,372Shelgon_Dream.png,宝贝龙,
0371_0_2,0371,2阶进化,暴飞龙,等级50以上,373Salamence_Dream.png,甲壳龙,
0372_0_0,0372,未进化,宝贝龙,,371Bagon_Dream.png,,
0372_0_1,0372,1阶进化,甲壳龙,等级30以上,372Shelgon_Dream.png,宝贝龙,
0372_0_2,0372,2阶进化,暴飞龙,等级50以上,373Salamence_Dream.png,甲壳龙,
0373_0_0,0373,未进化,宝贝龙,,371Bagon_Dream.png,,
0373_0_1,0373,1阶进化,甲壳龙,等级30以上,372Shelgon_Dream.png,宝贝龙,
0373_0_2,0373,2阶进化,暴飞龙,等级50以上,373Salamence_Dream.png,甲壳龙,
0374_0_0,0374,未进化,铁哑铃,,374Beldum_Dream.png,,
0374_0_1,0374,1阶进化,金属怪,等级20以上,375Metang_Dream.png,铁哑铃,
0374_0_2,0374,2阶进化,巨金怪,等级45以上,376Metagross_Dream.png,金属怪,
0375_0_0,0375,未进化,铁哑铃,,374Beldum_Dream.png,,
0375_0_1,0375,1阶进化,金属怪,等级20以上,375Metang_Dream.png,铁哑铃,
0375_0_2,0375,2阶进化,巨金怪,等级45以上,376Metagross_Dream.png,金属怪,
0376_0_0,0376,未进化,铁哑铃,,374Beldum_Dream.png,,
0376_0_1,0376,1阶进化,金属怪,等级20以上,375Metang_Dream.png,铁哑铃,
0376_0_2,0376,2阶进化,巨金怪,等级45以上,376Metagross_Dream.png,金属怪,
0377_0_0,0377,不进化,雷吉洛克,,377Regirock_Dream.png,,
0378_0_0,0378,不进化,雷吉艾斯,,378Regice_Dream.png,,
0379_0_0,0379,不进化,雷吉斯奇鲁,,379Registeel_Dream.png,,
0380_0_0,0380,不进化,拉帝亚斯,,380Latias_Dream.png,,
0381_0_0,0381,不进化,拉帝欧斯,,381Latios_Dream.png,,
0382_0_0,0382,不进化,盖欧卡,,382Kyogre_Dream.png,,
0383_0_0,0383,不进化,固拉多,,383Groudon_Dream.png,,
0384_0_0,0384,不进化,烈空坐,,384Rayquaza_Dream.png,,
0385_0_0,0385,不进化,基拉祈,,385Jirachi_Dream.png,,
0386_0_0,0386,不进化,代欧奇希斯,,386Deoxys_Dream.png,,
0387_0_0,0387,未进化,草苗龟,,387Turtwig_Dream.png,,
0387_0_1,0387,1阶进化,树林龟,等级18以上,388Grotle_Dream.png,草苗龟,
0387_0_2,0387,2阶进化,土台龟,等级32以上,389Torterra_Dream.png,树林龟,
0388_0_0,0388,未进化,草苗龟,,387Turtwig_Dream.png,,
0388_0_1,0388,1阶进化,树林龟,等级18以上,388Grotle_Dream.png,草苗龟,
0388_0_2,0388,2阶进化,土台龟,等级32以上,389Torterra_Dream.png,树林龟,
0389_0_0,0389,未进化,草苗龟,,387Turtwig_Dream.png,,
0389_0_1,0389,1阶进化,树林龟,等级18以上,388Grotle_Dream.png,草苗龟,
0389_0_2,0389,2阶进化,土台龟,等级32以上,389Torterra_Dream.png,树林龟,
0390_0_0,0390,未进化,小火焰猴,,390Chimchar_Dream.png,,
0390_0_1,0390,1阶进化,猛火猴,等级14以上,391Monferno_Dream.png,小火焰猴,
0390_0_2,0390,2阶进化,烈焰猴,等级36以上,392Infernape_Dream.png,猛火猴,
0391_0_0,0391,未进化,小火焰猴,,390Chimchar_Dream.png,,
0391_0_1,0391,1阶进化,猛火猴,等级14以上,391Monferno_Dream.png,小火焰猴,
0391_0_2,0391,2阶进化,烈焰猴,等级36以上,392Infernape_Dream.png,猛火猴,
0392_0_0,0392,未进化,小火焰猴,,390Chimchar_Dream.png,,
0392_0_1,0392,1阶进化,猛火猴,等级14以上,391Monferno_Dream.png,小火焰猴,
0392_0_2,0392,2阶进化,烈焰猴,等级36以上,392Infernape_Dream.png,猛火猴,
0393_0_0,0393,未进化,波加曼,,393Piplup_Dream.png,,
0393_0_1,0393,1阶进化,波皇子,等级16以上,394Prinplup_Dream.png,波加曼,
0393_0_2,0393,2阶进化,帝王拿波,等级36以上,395Empoleon_Dream.png,波皇子,
0394_0_0,0394,未进化,波加曼,,393Piplup_Dream.png,,
0394_0_1,0394,1阶进化,波皇子,等级16以上,394Prinplup_Dream.png,波加曼,
0394_0_2,0394,2阶进化,帝王拿波,等级36以上,395Empoleon_Dream.png,波皇子,
0395_0_0,0395,未进化,波加曼,,393Piplup_Dream.png,,
0395_0_1,0395,1阶进化,波皇子,等级16以上,394Prinplup_Dream.png,波加曼,
0395_0_2,0395,2阶进化,帝王拿波,等级36以上,395Empoleon_Dream.png,波皇子,
0396_0_0,0396,未进化,姆克儿,,396Starly_Dream.png,,
0396_0_1,0396,1阶进化,姆克鸟,等级14以上,397Staravia_Dream.png,姆克儿,
0396_0_2,0396,2阶进化,姆克鹰,等级34以上,398Staraptor_Dream.png,姆克鸟,
0397_0_0,0397,未进化,姆克儿,,396Starly_Dream.png,,
0397_0_1,0397,1阶进化,姆克鸟,等级14以上,397Staravia_Dream.png,姆克儿,
0397_0_2,0397,2阶进化,姆克鹰,等级34以上,398Staraptor_Dream.png,姆克鸟,
0398_0_0,0398,未进化,姆克儿,,396Starly_Dream.png,,
0398_0_1,0398,1阶进化,姆克鸟,等级14以上,397Staravia_Dream.png,姆克儿,
0398_0_2,0398,2阶进化,姆克鹰,等级34以上,398Staraptor_Dream.png,姆克鸟,
0399_0_0,0399,未进化,大牙狸,,399Bidoof_Dream.png,,
0399_0_1,0399,1阶进化,大尾狸,等级15以上,400Bibarel_Dream.png,大牙狸,
0400_0_0,0400,未进化,大牙狸,,399Bidoof_Dream.png,,
0400_0_1,0400,1阶进化,大尾狸,等级15以上,400Bibarel_Dream.png,大牙狸,
0401_0_0,0401,未进化,圆法师,,401Kricketot_Dream.png,,
0401_0_1,0401,1阶进化,音箱蟀,等级10以上,402Kricketune_Dream.png,圆法师,
0402_0_0,0402,未进化,圆法师,,401Kricketot_Dream.png,,
0402_0_1,0402,1阶进化,音箱蟀,等级10以上,402Kricketune_Dream.png,圆法师,
0403_0_0,0403,未进化,小猫怪,,403Shinx_Dream.png,,
0403_0_1,0403,1阶进化,勒克猫,等级15以上,404Luxio_Dream.png,小猫怪,
0403_0_2,0403,2阶进化,伦琴猫,等级30以上,405Luxray_Dream.png,勒克猫,
0404_0_0,0404,未进化,小猫怪,,403Shinx_Dream.png,,
0404_0_1,0404,1阶进化,勒克猫,等级15以上,404Luxio_Dream.png,小猫怪,
0404_0_2,0404,2阶进化,伦琴猫,等级30以上,405Luxray_Dream.png,勒克猫,
0405_0_0,0405,未进化,小猫怪,,403Shinx_Dream.png,,
0405_0_1,0405,1阶进化,勒克猫,等级15以上,404Luxio_Dream.png,小猫怪,
0405_0_2,0405,2阶进化,伦琴猫,等级30以上,405Luxray_Dream.png,勒克猫,
0406_0_0,0406,幼年,含羞苞,,406Budew_Dream.png,,
0406_0_1,0406,1阶进化,毒蔷薇,亲密度*220以上或友好度*158以上提升等级（白天）,315Roselia_Dream.png,含羞苞,
0406_0_2,0406,2阶进化,罗丝雷朵,使用光之石,407Roserade_Dream.png,毒蔷薇,
0407_0_0,0407,幼年,含羞苞,,406Budew_Dream.png,,
0407_0_1,0407,1阶进化,毒蔷薇,亲密度*220以上或友好度*158以上提升等级（白天）,315Roselia_Dream.png,含羞苞,
0407_0_2,0407,2阶进化,罗丝雷朵,使用光之石,407Roserade_Dream.png,毒蔷薇,
0408_0_0,0408,未进化,头盖龙,,408Cranidos_Dream.png,,
0408_0_1,0408,1阶进化,战槌龙,等级30以上,409Rampardos_Dream.png,头盖龙,
0409_0_0,0409,未进化,头盖龙,,408Cranidos_Dream.png,,
0409_0_1,0409,1阶进化,战槌龙,等级30以上,409Rampardos_Dream.png,头盖龙,
0410_0_0,0410,未进化,盾甲龙,,410Shieldon_Dream.png,,
0410_0_1,0410,1阶进化,护城龙,等级30以上,411Bastiodon_Dream.png,盾甲龙,
0411_0_0,0411,未进化,盾甲龙,,410Shieldon_Dream.png,,
0411_0_1,0411,1阶进化,护城龙,等级30以上,411Bastiodon_Dream.png,盾甲龙,
0412_0_0,0412,未进化,结草儿,,412Burmy_sandy_Dream.png,,砂土蓑衣
0412_0_1,0412,1阶进化,结草贵妇,等级20以上（雌性）,413Wormadam_sandy_Dream.png,结草儿,砂土蓑衣
0412_0_2,0412,1阶进化,绅士蛾,等级20以上（雄性）,414Mothim_Dream.png,结草儿,
0412_1_0,0412,未进化,结草儿,,412Burmy_plant_Dream.png,,草木蓑衣
0412_1_1,0412,1阶进化,结草贵妇,等级20以上（雌性）,413Wormadam_plant_Dream.png,结草儿,草木蓑衣
0412_1_2,0412,1阶进化,绅士蛾,等级20以上（雄性）,414Mothim_Dream.png,结草儿,
0412_2_0,0412,未进化,结草儿,,412Burmy_trash_Dream.png,,垃圾蓑衣
0412_2_1,0412,1阶进化,结草贵妇,等级20以上（雌性）,413Wormadam_trash_Dream.png,结草儿,垃圾蓑衣
0412_2_2,0412,1阶进化,绅士蛾,等级20以上（雄性）,414Mothim_Dream.png,结草儿,
0413_0_0,0413,未进化,结草儿,,412Burmy_sandy_Dream.png,,砂土蓑衣
0413_0_1,0413,1阶进化,结草贵妇,等级20以上（雌性）,413Wormadam_sandy_Dream.png,结草儿,砂土蓑衣
0413_1_0,0413,未进化,结草儿,,412Burmy_plant_Dream.png,,草木蓑衣
0413_1_1,0413,1阶进化,结草贵妇,等级20以上（雌性）,413Wormadam_plant_Dream.png,结草儿,草木蓑衣
0413_2_0,0413,未进化,结草儿,,412Burmy_trash_Dream.png,,垃圾蓑衣
0413_2_1,0413,1阶进化,结草贵妇,等级20以上（雌性）,413Wormadam_trash_Dream.png,结草儿,垃圾蓑衣
0414_0_0,0414,未进化,结草儿,,412Burmy_Dream.png,,
0414_0_1,0414,1阶进化,绅士蛾,等级20以上（雄性）,414Mothim_Dream.png,结草儿,
0415_0_0,0415,未进化,三蜜蜂,,415Combee_Dream.png,,
0415_0_1,0415,1阶进化,蜂女王,等级21以上（雌性）,416Vespiquen_Dream.png,三蜜蜂,
0416_0_0,0416,未进化,三蜜蜂,,415Combee_Dream.png,,
0416_0_1,0416,1阶进化,蜂女王,等级21以上（雌性）,416Vespiquen_Dream.png,三蜜蜂,
0417_0_0,0417,不进化,帕奇利兹,,417Pachirisu_Dream.png,,
0418_0_0,0418,未进化,泳圈鼬,,418Buizel_Dream.png,,
0418_0_1,0418,1阶进化,浮潜鼬,等级26以上,419Floatzel_Dream.png,泳圈鼬,
0419_0_0,0419,未进化,泳圈鼬,,418Buizel_Dream.png,,
0419_0_1,0419,1阶进化,浮潜鼬,等级26以上,419Floatzel_Dream.png,泳圈鼬,
0420_0_0,0420,未进化,樱花宝,,420Cherubi_Dream.png,,
0420_0_1,0420,1阶进化,樱花儿,等级25以上,421Cherrim_Dream.png,樱花宝,
0421_0_0,0421,未进化,樱花宝,,420Cherubi_Dream.png,,
0421_0_1,0421,1阶进化,樱花儿,等级25以上,421Cherrim_Dream.png,樱花宝,
0422_0_0,0422,未进化,无壳海兔,,422Shellos_west_Dream.png,,西海
0422_0_1,0422,1阶进化,海兔兽,等级30以上,423Gastrodon_west_Dream.png,无壳海兔,西海
0422_1_0,0422,未进化,无壳海兔,,422Shellos_east_Dream.png,,东海
0422_1_1,0422,1阶进化,海兔兽,等级30以上,423Gastrodon_east_Dream.png,无壳海兔,东海
0423_0_0,0423,未进化,无壳海兔,,422Shellos_west_Dream.png,,西海
0423_0_1,0423,1阶进化,海兔兽,等级30以上,423Gastrodon_west_Dream.png,无壳海兔,西海
0423_1_0,0423,未进化,无壳海兔,,422Shellos_east_Dream.png,,东海
0423_1_1,0423,1阶进化,海兔兽,等级30以上,423Gastrodon_east_Dream.png,无壳海兔,东海
0424_0_0,0424,未进化,长尾怪手,,190Aipom_Dream.png,,
0424_0_1,0424,1阶进化,双尾怪手,学会二连击时提升等级,424Ambipom_Dream.png,长尾怪手,
0425_0_0,0425,未进化,飘飘球,,425Drifloon_Dream.png,,
0425_0_1,0425,1阶进化,随风球,等级28以上,426Drifblim_Dream.png,飘飘球,
0426_0_0,0426,未进化,飘飘球,,425Drifloon_Dream.png,,
0426_0_1,0426,1阶进化,随风球,等级28以上,426Drifblim_Dream.png,飘飘球,
0427_0_0,0427,未进化,卷卷耳,,427Buneary_Dream.png,,
0427_0_1,0427,1阶进化,长耳兔,亲密度*220以上或友好度*158以上提升等级,428Lopunny_Dream.png,卷卷耳,
0428_0_0,0428,未进化,卷卷耳,,427Buneary_Dream.png,,
0428_0_1,0428,1阶进化,长耳兔,亲密度*220以上或友好度*158以上提升等级,428Lopunny_Dream.png,卷卷耳,
0429_0_0,0429,未进化,梦妖,,200Misdreavus_Dream.png,,
0429_0_1,0429,1阶进化,梦妖魔,使用暗之石,429Mismagius_Dream.png,梦妖,
0430_0_0,0430,未进化,黑暗鸦,,198Murkrow_Dream.png,,
0430_0_1,0430,1阶进化,乌鸦头头,使用暗之石,430Honchkrow_Dream.png,黑暗鸦,
0431_0_0,0431,未进化,魅力喵,,431Glameow_Dream.png,,
0431_0_1,0431,1阶进化,东施喵,等级38以上,432Purugly_Dream.png,魅力喵,
0432_0_0,0432,未进化,魅力喵,,431Glameow_Dream.png,,
0432_0_1,0432,1阶进化,东施喵,等级38以上,432Purugly_Dream.png,魅力喵,
0433_0_0,0433,幼年,铃铛响,,433Chingling_Dream.png,,
0433_0_1,0433,1阶进化,风铃铃,亲密度*220以上或友好度*158以上提升等级（夜晚）,358Chimecho_Dream.png,铃铛响,
0434_0_0,0434,未进化,臭鼬噗,,434Stunky_Dream.png,,
0434_0_1,0434,1阶进化,坦克臭鼬,等级34以上,435Skuntank_Dream.png,臭鼬噗,
0435_0_0,0435,未进化,臭鼬噗,,434Stunky_Dream.png,,
0435_0_1,0435,1阶进化,坦克臭鼬,等级34以上,435Skuntank_Dream.png,臭鼬噗,
0436_0_0,0436,未进化,铜镜怪,,436Bronzor_Dream.png,,
0436_0_1,0436,1阶进化,青铜钟,等级33以上,437Bronzong_Dream.png,铜镜怪,
0437_0_0,0437,未进化,铜镜怪,,436Bronzor_Dream.png,,
0437_0_1,0437,1阶进化,青铜钟,等级33以上,437Bronzong_Dream.png,铜镜怪,
0438_0_0,0438,幼年,盆才怪,,438Bonsly_Dream.png,,
0438_0_1,0438,1阶进化,树才怪,学会模仿时提升等级,185Sudowoodo_Dream.png,盆才怪,
0439_0_0,0439,幼年,魔尼尼,,439Mime_Jr._Dream.png,,
0439_0_1,0439,1阶进化,魔墙人偶,学会模仿时提升等级（在其他地区）,122Mr._Mime_Dream.png,魔尼尼,
0439_0_2,0439,1阶进化,魔墙人偶,学会模仿时提升等级（在伽勒尔地区）,122Mr._Mime-Galar_Dream.png,魔尼尼,伽勒尔的样子
0439_0_3,0439,2阶进化,踏冰人偶,等级42以上,866Mr._Rime_Dream.png,魔墙人偶,
0440_0_0,0440,幼年,小福蛋,,440Happiny_Dream.png,,
0440_0_1,0440,1阶进化,吉利蛋,携带浑圆之石提升等级（白天）,113Chansey_Dream.png,小福蛋,
0440_0_2,0440,2阶进化,幸福蛋,亲密度*220以上或友好度*158以上提升等级,242Blissey_Dream.png,吉利蛋,
0441_0_0,0441,不进化,聒噪鸟,,441Chatot_Dream.png,,
0442_0_0,0442,不进化,花岩怪,,442Spiritomb_Dream.png,,
0443_0_0,0443,未进化,圆陆鲨,,443Gible_Dream.png,,
0443_0_1,0443,1阶进化,尖牙陆鲨,等级24以上,444Gabite_Dream.png,圆陆鲨,
0443_0_2,0443,2阶进化,烈咬陆鲨,等级48以上,445Garchomp_Dream.png,尖牙陆鲨,
0444_0_0,0444,未进化,圆陆鲨,,443Gible_Dream.png,,
0444_0_1,0444,1阶进化,尖牙陆鲨,等级24以上,444Gabite_Dream.png,圆陆鲨,
0444_0_2,0444,2阶进化,烈咬陆鲨,等级48以上,445Garchomp_Dream.png,尖牙陆鲨,
0445_0_0,0445,未进化,圆陆鲨,,443Gible_Dream.png,,
0445_0_1,0445,1阶进化,尖牙陆鲨,等级24以上,444Gabite_Dream.png,圆陆鲨,
0445_0_2,0445,2阶进化,烈咬陆鲨,等级48以上,445Garchomp_Dream.png,尖牙陆鲨,
0446_0_0,0446,幼年,小卡比兽,,446Munchlax_Dream.png,,
0446_0_1,0446,1阶进化,卡比兽,亲密度*220以上或友好度*158以上提升等级,143Snorlax_Dream.png,小卡比兽,
0447_0_0,0447,幼年,利欧路,,447Riolu_Dream.png,,
0447_0_1,0447,1阶进化,路卡利欧,亲密度*220以上或友好度*158以上提升等级（白天）,448Lucario_Dream.png,利欧路,
0448_0_0,0448,幼年,利欧路,,447Riolu_Dream.png,,
0448_0_1,0448,1阶进化,路卡利欧,亲密度*220以上或友好度*158以上提升等级（白天）,448Lucario_Dream.png,利欧路,
0449_0_0,0449,未进化,沙河马,,449Hippopotas_Dream.png,,
0449_0_1,0449,1阶进化,河马兽,等级34以上,450Hippowdon_Dream.png,沙河马,
0450_0_0,0450,未进化,沙河马,,449Hippopotas_Dream.png,,
0450_0_1,0450,1阶进化,河马兽,等级34以上,450Hippowdon_Dream.png,沙河马,
0451_0_0,0451,未进化,钳尾蝎,,451Skorupi_Dream.png,,
0451_0_1,0451,1阶进化,龙王蝎,等级40以上,452Drapion_Dream.png,钳尾蝎,
0452_0_0,0452,未进化,钳尾蝎,,451Skorupi_Dream.png,,
0452_0_1,0452,1阶进化,龙王蝎,等级40以上,452Drapion_Dream.png,钳尾蝎,
0453_0_0,0453,未进化,不良蛙,,453Croagunk_Dream.png,,
0453_0_1,0453,1阶进化,毒骷蛙,等级37以上,454Toxicroak_Dream.png,不良蛙,
0454_0_0,0454,未进化,不良蛙,,453Croagunk_Dream.png,,
0454_0_1,0454,1阶进化,毒骷蛙,等级37以上,454Toxicroak_Dream.png,不良蛙,
0455_0_0,0455,不进化,尖牙笼,,455Carnivine_Dream.png,,
0456_0_0,0456,未进化,荧光鱼,,456Finneon_Dream.png,,
0456_0_1,0456,1阶进化,霓虹鱼,等级31以上,457Lumineon_Dream.png,荧光鱼,
0457_0_0,0457,未进化,荧光鱼,,456Finneon_Dream.png,,
0457_0_1,0457,1阶进化,霓虹鱼,等级31以上,457Lumineon_Dream.png,荧光鱼,
0458_0_0,0458,幼年,小球飞鱼,,458Mantyke_Dream.png,,
0458_0_1,0458,1阶进化,巨翅飞鱼,铁炮鱼同行时提升等级,226Mantine_Dream.png,小球飞鱼,
0459_0_0,0459,未进化,雪笠怪,,459Snover_Dream.png,,
0459_0_1,0459,1阶进化,暴雪王,等级40以上,460Abomasnow_Dream.png,雪笠怪,
0460_0_0,0460,未进化,雪笠怪,,459Snover_Dream.png,,
0460_0_1,0460,1阶进化,暴雪王,等级40以上,460Abomasnow_Dream.png,雪笠怪,
0461_0_0,0461,未进化,狃拉,,215Sneasel_Dream.png,,
0461_0_1,0461,1阶进化,玛狃拉,携带锐利之爪提升等级（夜晚）,461Weavile_Dream.png,狃拉,
