text_id,pokemon_id,generation,version,group,text
28,0056,第七世代,究极之日,精灵宝可梦 究极之日／究极之月,该宝可梦会因一点小事而立刻动怒。由于不会积累压力，所以能活相当长的时间。
29,0056,第七世代,究极之月,精灵宝可梦 究极之日／究极之月,只要有１只发怒，周围的猴怪也会跟着发怒，所以猴怪群里没有一刻是安静的。
30,0056,第七世代,Let's Go! 皮卡丘,精灵宝可梦 Let's Go! 皮卡丘／Let's Go! 伊布,身体轻盈，在树上生活。常因鸡毛蒜皮的小事发火而飞扑到周围的东西上。
31,0056,第七世代,Let's Go! 伊布,精灵宝可梦 Let's Go! 皮卡丘／Let's Go! 伊布,身体轻盈，在树上生活。常因鸡毛蒜皮的小事发火而飞扑到周围的东西上。
32,0056,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,在树上生活。如果群体中有１只发起火来，整个群体都会无缘无故地暴怒起来。
33,0056,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,在树上生活。如果群体中有１只发起火来，整个群体都会无缘无故地暴怒起来。
34,0056,第九世代,朱,宝可梦 朱／紫,在树上群居的宝可梦。和伙伴分散的猴怪会因寂寞而动不动就生气。
35,0056,第九世代,紫,宝可梦 朱／紫,平时就算心情再怎么好，也会因为一点小事就突然暴怒，十分可怕。
1,0057,第一世代,红,宝可梦 红／绿／蓝,它一直都在激烈地发怒，即便是你逃到天涯海角，它也会追上来。
2,0057,第一世代,绿,宝可梦 红／绿／蓝,它一直都在激烈地发怒，即便是你逃到天涯海角，它也会追上来。
3,0057,第一世代,蓝,宝可梦 红／绿／蓝,总是凶暴又固执。它绝不会放弃追捕猎物，直到它捉到为止。
4,0057,第一世代,皮卡丘,宝可梦 皮卡丘,只有在谁都不在身边的时候才不生气，但几乎没有人目击过这种情况。
5,0057,第二世代,金,宝可梦 金／银,在睡觉时靠近的话虽然迷糊着也会发怒，然后就没理由地紧追不舍。*
6,0057,第二世代,银,宝可梦 金／银,仅是感觉到他方的视线都会暴怒起来，然后去追与它对上视线的家伙。
7,0057,第二世代,水晶版,宝可梦 水晶版,是会把让自己发怒的东西穷追不舍到天涯海角并打倒的粗暴的宝可梦。*
8,0057,第三世代,红宝石,宝可梦 红宝石／蓝宝石,暴怒会促进血液循环，让肌肉的力量变得更强。但是大脑的运转会变慢。
9,0057,第三世代,蓝宝石,宝可梦 红宝石／蓝宝石,暴怒会促进血液循环，让肌肉的力量变得更强。但是大脑的运转会变慢。
10,0057,第三世代,绿宝石,宝可梦 绿宝石,暴怒会促进血液循环，让肌肉的力量变得更强。但是大脑的运转会变慢。
11,0057,第三世代,火红,宝可梦 火红／叶绿,它一直都在激烈地发怒，即便是你逃到天涯海角，它也会追上来。
12,0057,第三世代,叶绿,宝可梦 火红／叶绿,总是凶暴又固执。它绝不会放弃追捕猎物，直到它捉到为止。
13,0057,第四世代,钻石,宝可梦 钻石／珍珠,只要视线对上它就会发怒，如果转身逃跑它还会发怒，就算打扁了对方，它仍然会发怒。
14,0057,第四世代,珍珠,宝可梦 钻石／珍珠,只要视线对上它就会发怒，如果转身逃跑它还会发怒，就算打扁了对方，它仍然会发怒。
15,0057,第四世代,白金,宝可梦 白金,只要视线对上它就会发怒，如果转身逃跑它还会发怒，就算打扁了对方，它仍然会发怒。
16,0057,第四世代,心金,宝可梦 心金／魂银,在睡觉时靠近的话虽然迷糊着也会发怒，然后就没理由地紧追不舍。*
17,0057,第四世代,魂银,宝可梦 心金／魂银,仅是感觉到他方的视线都会暴怒起来，然后去追与它对上视线的家伙。
18,0057,第五世代,黑,宝可梦 黑／白,只要视线对上它就会发怒，如果转身逃跑它还会发怒，就算打扁了对方，它仍然会发怒。
19,0057,第五世代,白,宝可梦 黑／白,只要视线对上它就会发怒，如果转身逃跑它还会发怒，就算打扁了对方，它仍然会发怒。
20,0057,第五世代,黑２,宝可梦 黑２／白２,只要视线对上它就会发怒，如果转身逃跑它还会发怒，就算打扁了对方，它仍然会发怒。
21,0057,第五世代,白２,宝可梦 黑２／白２,只要视线对上它就会发怒，如果转身逃跑它还会发怒，就算打扁了对方，它仍然会发怒。
22,0057,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,只有在谁都不在身边的时候才不生气，但几乎没有人目击过这种情况。
23,0057,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,它一直都在激烈地发怒，即便是你逃到天涯海角，它也会追上来。
24,0057,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,暴怒会促进血液循环，让肌肉的力量变得更强。但是大脑的运转会变慢。
25,0057,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,暴怒会促进血液循环，让肌肉的力量变得更强。但是大脑的运转会变慢。
26,0057,第七世代,太阳,精灵宝可梦 太阳／月亮,因为太过生气以致于就这么死去，这种事也是有的。但死的时候表情很安详。
27,0057,第七世代,月亮,精灵宝可梦 太阳／月亮,根据某位研究者的论文，即使在精灵球里，火暴猴好像也在发怒。
28,0057,第七世代,究极之日,精灵宝可梦 究极之日／究极之月,它不会原谅激怒它的人或宝可梦，会持续地追击对方。就算把对方揍得无法动弹也依然不会原谅对方。
29,0057,第七世代,究极之月,精灵宝可梦 究极之日／究极之月,比起其他宝可梦，它的脑血管更加坚固，就算持续发怒也能精力充沛。
30,0057,第七世代,Let's Go! 皮卡丘,精灵宝可梦 Let's Go! 皮卡丘／Let's Go! 伊布,只有在谁都不在身边的时候才不生气，但几乎没有人目击过这种情况。
31,0057,第七世代,Let's Go! 伊布,精灵宝可梦 Let's Go! 皮卡丘／Let's Go! 伊布,只有在谁都不在身边的时候才不生气，但几乎没有人目击过这种情况。
32,0057,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,只要视线对上它就会发怒，如果转身逃跑它还会发怒，就算打扁了对方，它仍然会发怒。
33,0057,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,只要视线对上它就会发怒，如果转身逃跑它还会发怒，就算打扁了对方，它仍然会发怒。
34,0057,第九世代,朱,宝可梦 朱／紫,仅是感觉到他方的视线都会暴怒起来，然后去追与它对上视线的家伙。
35,0057,第九世代,紫,宝可梦 朱／紫,根据某位研究者的论文，即使在精灵球里，火暴猴好像也在发怒。
1,0058,第一世代,红,宝可梦 红／绿／蓝,性格诚实，容易和人亲近。对于敌人，它会吼叫追咬，并试着把其赶跑。
2,0058,第一世代,绿,宝可梦 红／绿／蓝,性格诚实，容易和人亲近。对于敌人，它会吼叫追咬，并试着把其赶跑。
3,0058,第一世代,蓝,宝可梦 红／绿／蓝,对自己的领土严加保卫，会又吠又咬地将入侵者赶离自己的地盘。
4,0058,第一世代,皮卡丘,宝可梦 皮卡丘,性格很容易和人亲近，但是会对进入自己领地的敌人狂吠。
5,0058,第二世代,金,宝可梦 金／银,能毫无畏惧地去对抗比自己更强更大的对手。性格勇敢非常可靠。
6,0058,第二世代,银,宝可梦 金／银,性格忠诚。为了保护自己的训练家，会拼命地朝对手狂吠。
7,0058,第二世代,水晶版,宝可梦 水晶版,有着宽广的领地，发现不知道的味道就会向对方狂吠轰出去。*
8,0058,第三世代,红宝石,宝可梦 红宝石／蓝宝石,嗅觉灵敏，只要是闻过的味道，不管发生什么都不会忘记。会通过闻气味来察觉对方的情绪。
9,0058,第三世代,蓝宝石,宝可梦 红宝石／蓝宝石,嗅觉灵敏，只要是闻过的味道，不管发生什么都不会忘记。会通过闻气味来察觉对方的情绪。
10,0058,第三世代,绿宝石,宝可梦 绿宝石,嗅觉灵敏，只要是闻过的味道，不管发生什么都不会忘记。会通过闻气味来察觉对方的情绪。
11,0058,第三世代,火红,宝可梦 火红／叶绿,性格诚实，容易和人亲近。对于敌人，它会吼叫追咬，并试着把其赶跑。
12,0058,第三世代,叶绿,宝可梦 火红／叶绿,对自己的领土严加保卫，会又吠又咬地将入侵者赶离自己的地盘。
13,0058,第四世代,钻石,宝可梦 钻石／珍珠,性格忠诚的宝可梦。如果没有训练家的指示，它连一步都不会动。
14,0058,第四世代,珍珠,宝可梦 钻石／珍珠,性格忠诚的宝可梦。如果没有训练家的指示，它连一步都不会动。
15,0058,第四世代,白金,宝可梦 白金,性格忠诚的宝可梦。如果没有训练家的指示，它连一步都不会动。
16,0058,第四世代,心金,宝可梦 心金／魂银,能毫无畏惧地去对抗比自己更强更大的对手。性格勇敢非常可靠。
17,0058,第四世代,魂银,宝可梦 心金／魂银,性格忠诚。为了保护自己的训练家，会拼命地朝对手狂吠。
18,0058,第五世代,黑,宝可梦 黑／白,性格忠诚的宝可梦。如果没有训练家的指示，它连一步都不会动。
19,0058,第五世代,白,宝可梦 黑／白,性格忠诚的宝可梦。如果没有训练家的指示，它连一步都不会动。
20,0058,第五世代,黑２,宝可梦 黑２／白２,对训练家非常忠诚，如果不小心接近它，会被它大吼着追到大街上。*
21,0058,第五世代,白２,宝可梦 黑２／白２,对训练家非常忠诚，如果不小心接近它，会被它大吼着追到大街上。*
22,0058,第六世代,Ｘ,宝可梦 Ｘ／Ｙ,性格诚实，容易和人亲近。对于敌人，它会吼叫追咬，并试着把其赶跑。
23,0058,第六世代,Ｙ,宝可梦 Ｘ／Ｙ,能毫无畏惧地去对抗比自己更强更大的对手。性格勇敢非常可靠。
24,0058,第六世代,欧米伽红宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,嗅觉灵敏，只要是闻过的味道，不管发生什么都不会忘记。会通过闻气味来察觉对方的情绪。
25,0058,第六世代,阿尔法蓝宝石,宝可梦 欧米伽红宝石／阿尔法蓝宝石,嗅觉灵敏，只要是闻过的味道，不管发生什么都不会忘记。会通过闻气味来察觉对方的情绪。
26,0058,第七世代,太阳,精灵宝可梦 太阳／月亮,机灵而忠诚。但是对于不认识的或是侵犯领地的，会狂吠不停并作出威吓。
27,0058,第七世代,月亮,精灵宝可梦 太阳／月亮,虽说很可爱，但如果靠近不认识的训练家的卡蒂狗，是会被狂吠撕咬的。
28,0058,第七世代,究极之日,精灵宝可梦 究极之日／究极之月,熟悉后便会与人亲近，但野生的卡蒂狗会和岩狗狗就领地而展开激烈的争夺。
29,0058,第七世代,究极之月,精灵宝可梦 究极之日／究极之月,很久很久以前就和人类一起生活。从石器时代的遗迹中出土过它的骨头。
30,0058,第七世代,Let's Go! 皮卡丘,精灵宝可梦 Let's Go! 皮卡丘／Let's Go! 伊布,性格很容易和人亲近，但是会对进入自己领地的敌人狂吠。
31,0058,第七世代,Let's Go! 伊布,精灵宝可梦 Let's Go! 皮卡丘／Let's Go! 伊布,性格很容易和人亲近，但是会对进入自己领地的敌人狂吠。
32,0058,第八世代,剑,宝可梦 剑／盾,能毫无畏惧地去对抗比自己更强更大的对手。性格勇敢非常可靠。
33,0058,第八世代,盾,宝可梦 剑／盾,性格忠诚。为了保护自己的训练家，会拼命地朝对手狂吠。
34,0058,第八世代,晶灿钻石,宝可梦 晶灿钻石／明亮珍珠,性格忠诚的宝可梦。如果没有训练家的指示，它连一步都不会动。
35,0058,第八世代,明亮珍珠,宝可梦 晶灿钻石／明亮珍珠,性格忠诚的宝可梦。如果没有训练家的指示，它连一步都不会动。
36,0058,第八世代,传说 阿尔宙斯,宝可梦传说 阿尔宙斯,两只一组共同负责地盘的警卫工作。体毛中混有火成岩的成分，可以推想这是受到火山活动的影响。（洗翠的样子）
37,0058,第九世代,朱,宝可梦 朱／紫,能毫无畏惧地去对抗比自己更强更大的对手。性格勇敢非常可靠。
38,0058,第九世代,紫,宝可梦 朱／紫,性格诚实，容易和人亲近。对于敌人，它会吼叫追咬，并试着把其赶跑。
1,0059,第一世代,红,宝可梦 红／绿／蓝,中国传说的宝可梦。能以超乎想象的速度奔跑。*
2,0059,第一世代,绿,宝可梦 红／绿／蓝,中国传说的宝可梦。能以超乎想象的速度奔跑。*
3,0059,第一世代,蓝,宝可梦 红／绿／蓝,从古时候起就是俘获了众多人心的美丽宝可梦。能像飞一样轻巧地奔跑。
4,0059,第一世代,皮卡丘,宝可梦 皮卡丘,中国古老传说中的宝可梦。曾有不计其数的人为它轻巧跑动的身姿而倾倒。
5,0059,第二世代,金,宝可梦 金／银,华丽的鬃毛令无数人为之着迷，中国传说里的威风凛凛的宝可梦。*
6,0059,第二世代,银,宝可梦 金／银,威风凛凛的叫声充满威严，不管是谁听到后，都会不由自主地跪倒下去。
7,0059,第二世代,水晶版,宝可梦 水晶版,根据过去的画卷记载，它在草原上奔驰的姿态俘虏了众多人心。
8,0059,第三世代,红宝石,宝可梦 红宝石／蓝宝石,据说它是一个昼夜能跑上１００００公里距离的快速宝可梦。体内的熊熊火焰会化为它的力量。
9,0059,第三世代,蓝宝石,宝可梦 红宝石／蓝宝石,据说它是一个昼夜能跑上１００００公里距离的快速宝可梦。体内的熊熊火焰会化为它的力量。
10,0059,第三世代,绿宝石,宝可梦 绿宝石,据说它是一个昼夜能跑上１００００公里距离的快速宝可梦。体内的熊熊火焰会化为它的力量。
11,0059,第三世代,火红,宝可梦 火红／叶绿,中国传说的宝可梦。能以超乎想象的速度奔跑。*
12,0059,第三世代,叶绿,宝可梦 火红／叶绿,从古时候起就是俘获了众多人心的美丽宝可梦。能像飞一样轻巧地奔跑。
